Date,Open,Close,High,Low,Adj_close,Volume
2008-10-07,27000,27550,28200,26350,4875,187900
2008-10-08,26600,24000,26700,23950,4246,352500
2008-10-09,24000,24350,24900,23500,4308,317200
2008-10-10,22400,22050,22900,21150,3901,396700
2008-10-13,22500,24000,24000,21900,4246,344200
2008-10-14,25700,25600,26100,24950,4530,360200
2008-10-15,25300,26500,26500,24800,4689,183800
2008-10-16,24900,24350,25800,23100,4308,265200
2008-10-17,24400,22350,24450,22350,3955,212400
2008-10-20,24200,24250,24600,22800,4291,186900
2008-10-21,24300,24450,25550,23600,4326,230300
2008-10-22,24500,23100,25000,22300,4087,186300
2008-10-23,21550,22450,22600,20600,3972,242900
2008-10-24,22150,20000,23100,19150,3539,360000
2008-10-27,19850,18900,21000,18000,3344,300500
2008-10-28,17800,19550,20250,17800,3459,246200
2008-10-29,20500,20350,21950,19800,3601,403600
2008-10-30,21700,23400,23400,21200,4140,274800
2008-10-31,24000,24350,25450,23500,4308,221400
2008-11-03,24300,25150,25800,24200,4450,228100
2008-11-04,25250,25150,25400,24100,4450,203300
2008-11-05,25750,28900,28900,25750,5114,463400
2008-11-06,28300,24950,28500,24950,4415,564200
2008-11-07,23250,25900,26400,23150,4583,264700
2008-11-10,26400,26950,27500,26100,4769,238700
2008-11-11,26300,26700,27450,25500,4724,220000
2008-11-12,25750,26700,28800,25700,4724,339500
2008-11-13,25000,25500,26500,24550,4512,304600
2008-11-14,26500,25400,26700,25350,4494,205300
2008-11-17,24900,24750,26000,24300,4379,116700
2008-11-18,24550,25050,26250,24500,4432,175500
2008-11-19,25250,25400,25650,24300,4494,324800
2008-11-20,23700,24800,25700,23700,4388,355600
2008-11-21,24200,27450,27800,23900,4857,324100
2008-11-24,27500,26950,27750,26300,4769,203300
2008-11-25,27900,27500,28200,26300,4866,288000
2008-11-26,27700,28400,28600,27700,5025,205800
2008-11-27,28850,29250,29600,28400,5176,264300
2008-11-28,29350,32000,33550,28500,5662,397500
2008-12-01,32000,30650,32800,30650,5423,235200
2008-12-02,29000,28650,30450,28650,5069,244900
2008-12-03,29300,29000,29400,28400,5131,174100
2008-12-04,29400,28450,29850,27300,5034,248800
2008-12-05,28300,27800,28650,27550,4919,100500
2008-12-08,28400,29300,29700,28200,5184,213500
2008-12-09,30000,28450,30000,28350,5034,216700
2008-12-10,28450,30200,31500,28450,5344,380700
2008-12-11,30150,29900,30800,29250,5291,321900
2008-12-12,29600,28800,29850,27600,5096,265400
2008-12-15,29250,29600,30300,29250,5237,144600
2008-12-16,29700,30000,30100,29000,5308,193100
2008-12-17,30350,30000,30750,29150,5308,265300
2008-12-18,30150,30500,30600,29550,5397,217100
2008-12-19,30350,30300,30900,30000,5361,157300
2008-12-22,30400,30900,31200,30050,5467,166400
2008-12-23,30900,31650,32700,30900,5600,293100
2008-12-24,31700,31500,31900,30500,5574,158200
2008-12-26,31800,30700,31900,30700,5432,121800
2008-12-29,30600,30450,30600,29250,5388,130700
2008-12-30,30150,30900,31300,30100,5467,88900
2009-01-02,31000,31100,31400,30300,5503,84200
2009-01-05,31100,30550,31150,30550,5406,70200
2009-01-06,30700,30750,31400,30550,5441,108800
2009-01-07,30750,30750,30800,30000,5441,181000
2009-01-08,30300,31950,33400,30300,5653,237700
2009-01-09,32050,32000,32450,31100,5662,105100
2009-01-12,31850,31200,32200,31000,5521,99700
2009-01-13,31100,31650,31650,30700,5600,54900
2009-01-14,31600,32800,33400,31100,5804,404200
2009-01-15,31950,32000,34800,31500,5662,265300
2009-01-16,32200,34000,34150,32200,6016,147300
2009-01-19,35050,35000,35800,34500,6193,186600
2009-01-20,34500,34300,35250,33650,6069,77900
2009-01-21,33050,33300,34500,32300,5892,99300
2009-01-22,33800,33300,34200,32800,5892,137300
2009-01-23,33900,31650,34000,31300,5600,149000
2009-01-28,31700,32800,33200,31700,5804,136800
2009-01-29,32600,32900,33550,32200,5821,80800
2009-01-30,32100,32150,33100,32000,5689,103800
2009-02-02,31700,33200,33900,31550,5874,253700
2009-02-03,33700,33550,34200,32700,5936,206200
2009-02-04,33600,34050,34700,33600,6025,101700
2009-02-05,33800,33300,34100,33300,5892,66400
2009-02-06,33300,34200,34500,33100,6051,101800
2009-02-09,35000,33800,35000,33750,5981,72300
2009-02-10,34000,33100,34700,32850,5857,79800
2009-02-11,32600,32650,32650,31900,5777,160800
2009-02-12,32200,31400,32250,31100,5556,209900
2009-02-13,31500,33500,34000,31150,5928,691200
2009-02-16,33850,33000,34200,32800,5839,315900
2009-02-17,33400,32000,33400,31800,5662,191900
2009-02-18,31500,33100,33100,30800,5857,814600
2009-02-19,33300,34750,36500,33150,6149,1015100
2009-02-20,34750,34800,36300,34050,6158,514000
2009-02-23,35400,35850,36200,34950,6343,332900
2009-02-24,35150,36750,37350,34500,6503,432700
2009-02-25,37500,36750,38550,36700,6503,435100
2009-02-26,36800,36750,37500,35500,6503,254900
2009-02-27,36350,37600,38250,35900,6653,298200
2009-03-02,37300,36500,37300,35350,6458,160600
2009-03-03,35700,35900,35900,34550,6352,139700
2009-03-04,35450,37050,37100,35300,6556,212000
2009-03-05,37800,36150,37800,35800,6397,135400
2009-03-06,35500,36200,36800,35150,6405,111800
2009-03-09,36400,37500,37800,36350,6635,194400
2009-03-10,37400,38000,39200,37100,6724,333000
2009-03-11,38500,38400,38700,37500,6795,337100
2009-03-12,38600,40750,40750,38050,7211,360500
2009-03-13,41300,40150,42200,40150,7104,376900
2009-03-16,40200,39650,40750,39300,7016,182500
2009-03-17,40000,40950,41400,39750,7246,231800
2009-03-18,41100,42700,42700,40550,7556,186800
2009-03-19,43150,42650,43800,42350,7547,255700
2009-03-20,42400,43000,43650,41950,7609,252600
2009-03-23,42500,43000,43250,42500,7609,15400
2009-03-24,43000,41750,43200,41500,7387,255600
2009-03-25,41950,41200,42000,40100,7290,478700
2009-03-26,41100,41100,42450,40650,7272,222300
2009-03-27,41250,41200,41550,40350,7290,224400
2009-03-30,40700,39300,40850,39300,6954,190800
2009-03-31,39000,40450,40500,38800,7157,292100
2009-04-01,40450,39900,40650,39750,7060,154100
2009-04-02,40150,40350,40800,40100,7140,175100
2009-04-03,40500,39000,40500,38650,6901,241200
2009-04-06,38650,39150,39500,38600,6927,167500
2009-04-07,39100,39500,39950,38550,6989,192100
2009-04-08,38850,39150,39850,38800,6927,190700
2009-04-09,39250,39200,40300,38950,6936,305200
2009-04-10,39500,40250,40250,39100,7122,273500
2009-04-13,40250,42300,43500,39900,7485,542400
2009-04-14,42550,42000,43300,41300,7432,197600
2009-04-15,41650,41050,42000,39800,7264,239800
2009-04-16,40950,40250,41800,40050,7122,226500
2009-04-17,40100,38100,40250,37450,6742,484200
2009-04-20,38500,38050,38600,37400,6733,193400
2009-04-21,37000,36150,37650,35200,6397,559900
2009-04-22,36500,37600,37750,36350,6653,198600
2009-04-23,37250,37700,38800,36550,6671,273200
2009-04-24,38300,37850,38350,37550,6697,165500
2009-04-27,38400,39000,39300,38050,6901,305900
2009-04-28,40100,38100,41000,37950,6742,482600
2009-04-29,38100,39700,39950,36650,7025,353100
2009-04-30,39800,39900,40600,39050,7060,198100
2009-05-04,40400,39850,40600,39400,7051,135400
2009-05-06,39450,38850,39500,38700,6874,121200
2009-05-07,39050,38800,39250,38000,6865,163600
2009-05-08,38800,41500,44000,38550,7343,663400
2009-05-11,42000,41500,43000,41300,7343,490300
2009-05-12,41250,41350,42100,41250,7317,273900
2009-05-13,41350,42000,42700,41350,7432,220400
2009-05-14,42000,41050,42350,41050,7264,191400
2009-05-15,41500,41800,41900,40750,7396,193200
2009-05-18,41450,41550,42400,41200,7352,105900
2009-05-19,41850,42300,42500,41400,7485,213700
2009-05-20,42350,42400,42500,41800,7502,161900
2009-05-21,42800,43900,46000,42200,7768,532900
2009-05-22,43800,43700,44500,43400,7733,185400
2009-05-25,43750,47200,47400,42500,8352,588600
2009-05-26,47200,46000,47500,45250,8140,268900
2009-05-27,46350,45100,48200,45100,7980,409300
2009-05-28,44500,44200,45100,43400,7821,191100
2009-05-29,44200,45250,47250,44100,8007,340200
2009-06-01,45850,47500,47950,44800,8405,251900
2009-06-02,47900,48000,49200,46750,8493,471800
2009-06-03,48050,46900,48600,46800,8299,219000
2009-06-04,46550,44600,46900,44500,7892,282700
2009-06-05,44850,45500,46000,44800,8051,147400
2009-06-08,45150,46100,46900,45100,8157,118200
2009-06-09,46950,45700,46950,45650,8086,97800
2009-06-10,45600,46100,46300,45000,8157,102800
2009-06-11,46150,47450,47450,45400,8396,170300
2009-06-12,47850,47600,48500,47500,8423,134800
2009-06-15,47600,47500,48000,46400,8405,131400
2009-06-16,47200,48050,48450,46800,8502,112500
2009-06-17,48050,48050,48450,47600,8502,60200
2009-06-18,47900,47700,48500,47550,8440,91300
2009-06-19,48200,48700,48850,47700,8617,77700
2009-06-22,49000,50700,51300,48800,8971,334600
2009-06-23,50400,48950,50400,48700,8662,176800
2009-06-24,48800,49150,50000,48600,8697,241100
2009-06-25,49350,49300,50300,49150,8724,204400
2009-06-26,49950,47600,51000,47600,8423,694900
2009-06-29,48000,49500,49850,47150,8759,635300
2009-07-20,9880,9490,10400,9400,8396,966200
2009-07-21,9550,9250,9670,9180,8184,541800
2009-07-22,9350,9270,9490,9140,8201,587900
2009-07-23,9230,9350,9390,9170,8272,315600
2009-07-24,9350,9140,9400,9140,8086,332200
2009-07-27,9120,8740,9170,8740,7733,717800
2009-07-28,8800,8530,8810,8400,7547,726900
2009-07-29,8530,8570,8720,8500,7582,517900
2009-07-30,8510,8210,8580,8100,7264,662800
2009-07-31,8200,8540,8540,8070,7556,616400
2009-08-03,8620,8370,8620,8370,7405,289400
2009-08-04,8410,8410,8550,8360,7441,228400
2009-08-05,8380,8420,8550,8350,7449,235100
2009-08-06,8470,8490,8530,8350,7511,262500
2009-08-07,8490,8640,8810,8420,7644,418200
2009-08-10,8710,8540,8740,8390,7556,522900
2009-08-11,8570,8350,8580,8200,7387,1112200
2009-08-12,8270,8270,8450,8060,7317,787500
2009-08-13,8350,8250,8360,8240,7299,233200
2009-08-14,8250,8210,8290,8180,7264,310300
2009-08-17,8270,8290,8440,8200,7334,402200
2009-08-18,8300,8400,8430,8270,7432,259500
2009-08-19,8450,8340,8450,8270,7379,467700
2009-08-20,8340,8440,8590,8250,7467,316900
2009-08-21,8530,8580,9130,8460,7591,849400
2009-08-24,8800,8450,8840,8410,7476,392400
2009-08-25,8500,8330,8560,8300,7370,222400
2009-08-26,8350,8600,8700,8300,7609,239700
2009-08-27,8680,8500,8750,8430,7520,99100
2009-08-28,8540,8750,9250,8500,7741,1435300
2009-08-31,8710,8550,8780,8470,7564,284700
2009-09-01,8500,8480,8580,8410,7502,230300
2009-09-02,8400,8360,8600,8340,7396,305900
2009-09-03,8420,8280,8450,8260,7326,166800
2009-09-04,8350,8220,8350,8160,7272,203900
2009-09-07,8230,8220,8330,8210,7272,112100
2009-09-08,8220,8050,8270,8050,7122,242300
2009-09-09,8060,7700,8060,7620,6812,536200
2009-09-10,7710,7890,7890,7680,6980,242400
2009-09-11,7860,7920,8030,7800,7007,134500
2009-09-14,7890,8010,8040,7760,7087,109100
2009-09-15,8070,7850,8070,7850,6945,108600
2009-09-16,7860,7850,8020,7800,6945,114100
2009-09-17,7810,7710,7960,7620,6821,454600
2009-09-18,7710,7600,7730,7480,6724,470400
2009-09-21,7600,7630,7710,7560,6750,244600
2009-09-22,7630,7620,7700,7620,6742,136100
2009-09-23,7620,7600,7640,7480,6724,126100
2009-09-24,7500,7470,7590,7330,6609,221800
2009-09-25,7470,7250,7470,7060,6414,478900
2009-09-28,7250,7080,7250,7080,6264,207900
2009-09-29,7150,7090,7210,6950,6273,446300
2009-09-30,7020,7080,7150,7020,6264,113300
2009-10-01,7140,7270,7310,7080,6432,246000
2009-10-05,7270,7170,7270,7130,6343,156800
2009-10-06,7180,7450,7640,7140,6591,572000
2009-10-07,7480,7560,7640,7330,6688,270600
2009-10-08,7560,7510,7590,7430,6644,129100
2009-10-09,7500,7390,7510,7320,6538,164100
2009-10-12,7440,7470,7500,7320,6609,89300
2009-10-13,7470,7450,7560,7420,6591,151400
2009-10-14,7450,7420,7540,7310,6565,231600
2009-10-15,7410,7400,7470,7350,6547,91200
2009-10-16,7410,7430,7530,7390,6573,123600
2009-10-19,7460,7450,7470,7370,6591,52200
2009-10-20,7430,7530,7570,7430,6662,107200
2009-10-21,7520,7490,7550,7480,6627,79500
2009-10-22,7460,7460,7520,7420,6600,62700
2009-10-23,7490,7390,7510,7380,6538,62100
2009-10-26,7410,7430,7500,7390,6573,113800
2009-10-27,7460,7450,7470,7350,6591,86000
2009-10-28,7420,7210,7470,7190,6379,115100
2009-10-29,7100,7050,7270,6970,6237,189400
2009-10-30,7050,7080,7200,7000,6264,122100
2009-11-02,7050,7020,7120,6990,6211,50800
2009-11-03,7100,6870,7130,6830,6078,218300
2009-11-04,6840,7040,7090,6770,6228,220400
2009-11-05,7050,6830,7050,6790,6043,87100
2009-11-06,6840,6730,6920,6730,5954,84200
2009-11-09,6810,6780,6840,6730,5998,39100
2009-11-10,6790,6770,6890,6740,5990,77400
2009-11-11,6840,6780,6840,6740,5998,60800
2009-11-12,6790,6750,6820,6740,5972,58800
2009-11-13,6750,6690,6820,6630,5919,127200
2009-11-16,6650,6440,6690,6410,5698,184100
2009-11-17,6490,6390,6490,6380,5653,81800
2009-11-18,6390,6430,6510,6390,5689,77900
2009-11-19,6400,6440,6460,6380,5698,62200
2009-11-20,6440,6700,6800,6410,5928,115100
2009-11-23,6650,6850,6890,6640,6060,79800
2009-11-24,6840,6940,6990,6750,6140,171700
2009-11-25,6900,6870,6950,6830,6078,45100
2009-11-26,6870,6770,6870,6760,5990,94300
2009-11-27,6640,6480,6770,6390,5733,127200
2009-11-30,6510,6700,6900,6500,5928,75400
2009-12-01,6610,6700,6770,6590,5928,36000
2009-12-02,6690,6730,6950,6680,5954,90100
2009-12-03,6700,6870,6870,6700,6078,41400
2009-12-04,6850,6900,6950,6800,6105,62700
2009-12-07,6860,7010,7070,6860,6202,106700
2009-12-08,6990,7010,7090,6980,6202,55300
2009-12-09,7040,7260,7280,7000,6423,149900
2009-12-10,7300,7280,7470,7200,6441,308700
2009-12-11,7280,7480,7490,7280,6618,145700
2009-12-14,7480,7470,7560,7420,6609,70800
2009-12-15,7500,7360,7550,7340,6512,89400
2009-12-16,7400,7340,7480,7340,6494,59800
2009-12-17,7380,7330,7460,7300,6485,42000
2009-12-18,7330,7400,7440,7250,6547,74500
2009-12-21,7370,7370,7470,7350,6520,96200
2009-12-22,7360,7420,7450,7290,6565,110000
2009-12-23,7470,7470,7540,7410,6609,83000
2009-12-24,7470,7520,7650,7440,6653,150800
2009-12-28,7520,7580,7760,7480,6706,230400
2009-12-29,7570,7530,7710,7480,6737,82900
2009-12-30,7520,7580,7600,7440,6782,120000
2010-01-04,7540,7520,7820,7480,6728,176900
2010-01-05,7490,7500,7580,7350,6710,214200
2010-01-06,7500,7350,7500,7320,6576,81800
2010-01-07,7350,7210,7420,7200,6451,106300
2010-01-08,7220,7240,7330,7220,6478,61000
2010-01-11,7240,7100,7300,7070,6352,122800
2010-01-12,7170,7060,7170,7030,6317,74300
2010-01-13,7060,6830,7060,6830,6111,127200
2010-01-14,6830,6830,6900,6710,6111,126600
2010-01-15,6850,6790,6900,6770,6075,132000
2010-01-18,6800,6720,6870,6680,6012,134300
2010-01-19,6700,6490,6830,6490,5807,428600
2010-01-20,6550,6530,6620,6490,5842,253700
2010-01-21,6600,6360,6600,6310,5690,334300
2010-01-22,6330,6270,6410,6190,5610,271800
2010-01-25,6260,6110,6280,6050,5467,412500
2010-01-26,6120,6130,6250,6080,5484,169800
2010-01-27,6200,6180,6260,6100,5529,244700
2010-01-28,6200,6100,6250,6100,5458,189300
2010-01-29,6090,5800,6090,5800,5189,316600
2010-02-01,5790,5960,6000,5790,5332,133000
2010-02-02,5990,5740,6000,5700,5136,453500
2010-02-03,5780,5880,5910,5750,5261,140400
2010-02-04,5900,6030,6080,5850,5395,190200
2010-02-05,5910,5860,5940,5770,5243,135800
2010-02-08,5900,5880,6060,5870,5261,198200
2010-02-09,5890,5850,5950,5820,5234,115900
2010-02-10,5880,6120,6180,5860,5476,246200
2010-02-11,6120,6120,6170,6060,5476,91400
2010-02-12,6130,6140,6230,6010,5493,200600
2010-02-16,6130,6190,6260,6100,5538,72400
2010-02-17,6200,6150,6240,6120,5502,127000
2010-02-18,6180,6090,6180,6090,5449,87100
2010-02-19,6100,6010,6130,6000,5377,80800
2010-02-22,6030,6140,6140,6030,5493,48100
2010-02-23,6130,6140,6140,6060,5493,63600
2010-02-24,6100,6060,6130,6040,5422,72300
2010-02-25,6060,6000,6110,5980,5368,103000
2010-02-26,5960,5980,6020,5910,5350,52900
2010-03-02,5990,6020,6050,5990,5386,56600
2010-03-03,6050,6040,6110,6000,5404,58000
2010-03-04,6080,6010,6080,5990,5377,78800
2010-03-05,6030,6040,6100,6000,5404,101000
2010-03-08,6080,6050,6080,6000,5413,139700
2010-03-09,6050,6120,6150,6010,5476,197900
2010-03-10,6150,6210,6220,6100,5556,164600
2010-03-11,6250,6400,6450,6180,5726,312800
2010-03-12,6460,6380,6470,6320,5708,127000
2010-03-15,6380,6320,6430,6270,5654,95100
2010-03-16,6300,6350,6370,6220,5681,109200
2010-03-17,6390,6320,6420,6320,5654,102100
2010-03-18,6370,6300,6380,6290,5637,93100
2010-03-19,6300,6210,6310,6210,5556,103000
2010-03-22,6230,6160,6260,6160,5511,74700
2010-03-23,6200,6100,6210,6090,5458,140500
2010-03-24,6150,6040,6150,5990,5404,167600
2010-03-25,6020,6040,6080,6000,5404,118700
2010-03-26,6010,6040,6050,5990,5404,117400
2010-03-29,5970,5970,6030,5960,5341,127500
2010-03-30,6020,6000,6060,5960,5368,88800
2010-03-31,6000,6000,6020,5970,5368,34300
2010-04-01,6010,6080,6100,6010,5440,68400
2010-04-02,6120,5990,6160,5980,5359,153800
2010-04-05,6000,5840,6030,5820,5225,172600
2010-04-06,5840,5980,6000,5840,5350,83400
2010-04-07,5960,6050,6070,5940,5413,90300
2010-04-08,6050,6080,6100,6030,5440,78600
2010-04-09,6070,5990,6080,5990,5359,73500
2010-04-12,5990,6000,6050,5960,5368,60000
2010-04-13,6060,5980,6070,5970,5350,68900
2010-04-14,6000,5990,6040,5980,5359,52200
2010-04-15,6010,6050,6090,6000,5413,60400
2010-04-16,6050,6010,6050,5990,5377,48500
2010-04-19,6000,5940,6020,5940,5314,61200
2010-04-20,6000,6140,6140,5950,5493,162700
2010-04-21,6170,6280,6280,6100,5619,222000
2010-04-22,6280,6240,6280,6170,5583,76100
2010-04-23,6230,6200,6250,6170,5547,70300
2010-04-26,6250,6220,6250,6090,5565,106900
2010-04-27,6230,6200,6240,6110,5547,118100
2010-04-28,6120,6010,6140,6010,5377,145000
2010-04-29,6070,5980,6080,5950,5350,78800
2010-04-30,6000,5980,6050,5950,5350,75200
2010-05-03,5960,5900,5970,5860,5279,94000
2010-05-04,5890,5910,6010,5810,5288,125700
2010-05-06,5860,5790,5870,5790,5180,72200
2010-05-07,5670,5580,5700,5540,4992,141600
2010-05-10,5590,5700,5770,5590,5100,90600
2010-05-11,5750,5670,5750,5650,5073,77300
2010-05-12,5660,5640,5730,5640,5046,53600
2010-05-13,5660,5680,5730,5660,5082,63500
2010-05-14,5640,5650,5670,5580,5055,97600
2010-05-17,5600,5350,5630,5350,4787,194000
2010-05-18,5410,5590,5590,5330,5001,118200
2010-05-19,5500,5430,5540,5430,4858,52800
2010-05-20,5380,5250,5450,5200,4697,70600
2010-05-24,5140,5110,5200,5040,4572,202400
2010-05-25,4920,4640,4970,4620,4151,450400
2010-05-26,4690,4630,4735,4580,4142,122600
2010-05-27,4685,4720,4760,4630,4223,85600
2010-05-28,4795,4980,5000,4720,4455,136800
2010-05-31,4950,5400,5590,4935,4831,268900
2010-06-01,5430,5460,5610,5270,4885,131800
2010-06-03,5400,5660,5970,5380,5064,307200
2010-06-04,5660,5710,5800,5660,5109,89400
2010-06-07,5510,5720,5790,5370,5118,255700
2010-06-08,5750,5700,5790,5680,5100,41000
2010-06-09,5740,5730,5770,5640,5127,40200
2010-06-10,5780,5550,5780,5550,4965,84000
2010-06-11,5580,5650,5700,5520,5055,64500
2010-06-14,5680,5500,5680,5490,4921,92100
2010-06-15,5470,5440,5580,5380,4867,84500
2010-06-16,5410,5490,5500,5390,4912,65800
2010-06-17,5500,5480,5520,5400,4903,20400
2010-06-18,5480,5390,5500,5390,4822,80800
2010-06-21,5380,5380,5450,5370,4813,67800
2010-06-22,5430,5390,5460,5380,4822,44300
2010-06-23,5390,5350,5440,5350,4787,37500
2010-06-24,5360,5520,5530,5350,4939,56600
2010-06-25,5520,5470,5540,5440,4894,29900
2010-06-28,5480,5380,5500,5380,4813,57100
2010-06-29,5390,5320,5400,5250,4760,87300
2010-06-30,5250,5320,5320,5220,4760,33400
2010-07-01,5340,5180,5340,5180,4634,64000
2010-07-02,5240,4975,5240,4975,4451,211100
2010-07-05,5050,5060,5100,4975,4527,44100
2010-07-06,5010,5010,5110,4990,4482,46500
2010-07-07,5000,4905,5010,4900,4388,119600
2010-07-08,4940,4910,4995,4900,4393,115200
2010-07-09,4955,4950,4965,4915,4429,41100
2010-07-12,5000,5030,5030,4950,4500,43600
2010-07-13,5100,5050,5110,5030,4518,29300
2010-07-14,5060,5100,5150,5060,4563,60800
2010-07-15,5130,5120,5130,5070,4581,49100
2010-07-16,5110,5080,5140,5070,4545,46000
2010-07-19,5020,5070,5140,5010,4536,54200
2010-07-20,5100,5000,5100,4985,4473,60200
2010-07-21,5020,4980,5050,4950,4455,81000
2010-07-22,5020,5020,5080,4970,4491,59200
2010-07-23,5080,5050,5100,5010,4518,84600
2010-07-26,5050,5020,5080,4995,4491,68600
2010-07-27,5070,5020,5100,5010,4491,50000
2010-07-28,5000,5210,5260,4995,4661,132000
2010-07-29,5230,5270,5410,5190,4715,133700
2010-07-30,5280,5210,5320,5170,4661,64200
2010-08-02,5200,5190,5260,5170,4643,35700
2010-08-03,5170,5240,5290,5130,4688,62500
2010-08-04,5220,5160,5270,5120,4617,83500
2010-08-05,5130,5150,5190,5090,4608,56900
2010-08-06,5160,5200,5270,5100,4652,54800
2010-08-09,5250,5480,5530,5250,4903,231800
2010-08-10,5500,5410,5550,5410,4840,150800
2010-08-11,5450,5320,5490,5320,4760,69700
2010-08-12,5240,5200,5360,5200,4652,83100
2010-08-13,5250,5270,5300,5220,4715,54200
2010-08-16,5250,5070,5250,4960,4536,198300
2010-08-17,5060,5040,5120,4980,4509,144300
2010-08-18,5060,5040,5110,5030,4509,42500
2010-08-19,5000,5020,5070,5000,4491,70600
2010-08-20,5000,4995,5020,4950,4469,112500
2010-08-23,5000,4985,5030,4935,4460,94900
2010-08-24,4985,4985,5010,4940,4460,29300
2010-08-25,4980,4800,4980,4800,4294,134400
2010-08-26,4880,4810,4880,4800,4303,58200
2010-08-27,4810,4835,4845,4770,4326,48100
2010-08-30,4900,4870,4900,4840,4357,20800
2010-08-31,4870,4845,4875,4835,4335,29900
2010-09-01,4860,5030,5070,4840,4500,119800
2010-09-02,5060,5000,5060,4970,4473,32600
2010-09-03,5030,5050,5150,5020,4518,64500
2010-09-06,5110,5120,5180,5060,4581,53700
2010-09-07,5120,5160,5210,5090,4617,83300
2010-09-08,5100,5070,5130,5060,4536,18800
2010-09-09,5050,5010,5120,5010,4482,59100
2010-09-10,5040,5090,5140,5040,4554,35400
2010-09-13,5090,5100,5160,5060,4563,38200
2010-09-14,5140,5090,5140,5040,4554,28400
2010-09-15,5070,5020,5100,5020,4491,39800
2010-09-16,5030,5000,5080,4970,4473,60300
2010-09-17,5000,4960,5040,4955,4438,51400
2010-09-20,4960,4960,4985,4930,4438,36000
2010-09-24,4960,4990,5000,4940,4464,36200
2010-09-27,5010,4995,5030,4970,4469,50600
2010-09-28,4995,4990,5020,4935,4464,75000
2010-09-29,4960,5080,5120,4960,4545,78800
2010-09-30,5100,5250,5300,5070,4697,179400
2010-10-01,5280,5260,5370,5220,4706,73200
2010-10-04,5260,5260,5270,5160,4706,55600
2010-10-05,5260,5230,5310,5210,4679,43200
2010-10-06,5270,5350,5450,5270,4787,154300
2010-10-07,5400,5470,5550,5300,4894,243500
2010-10-08,5440,5520,5540,5440,4939,98700
2010-10-11,5470,5410,5530,5390,4840,72500
2010-10-12,5410,5310,5450,5290,4751,67300
2010-10-13,5340,5370,5420,5290,4804,61900
2010-10-14,5430,5360,5430,5300,4795,41300
2010-10-15,5330,5310,5380,5290,4751,72800
2010-10-18,5390,5300,5400,5290,4742,60100
2010-10-19,5350,5320,5380,5280,4760,72400
2010-10-20,5300,5600,5600,5270,5010,155500
2010-10-21,5630,5620,5690,5500,5028,116300
2010-10-22,5620,5590,5700,5550,5001,43400
2010-10-25,5590,5550,5600,5440,4965,92400
2010-10-26,5560,5550,5570,5460,4965,52200
2010-10-27,5570,5470,5570,5460,4894,56500
2010-10-28,5510,5410,5510,5410,4840,59500
2010-10-29,5460,5270,5460,5260,4715,63900
2010-11-01,5240,5240,5280,5190,4688,44000
2010-11-02,5250,5130,5300,5130,4590,91400
2010-11-03,5130,5200,5230,5080,4652,54400
2010-11-04,5200,5220,5260,5170,4670,42100
2010-11-05,5270,5110,5280,5080,4572,100100
2010-11-08,5150,5140,5180,5100,4599,71000
2010-11-09,5170,5130,5170,5100,4590,36500
2010-11-10,5110,5200,5200,5100,4652,61300
2010-11-11,5200,4950,5220,4950,4429,96400
2010-11-12,5040,4950,5110,4925,4429,122900
2010-11-15,4950,4970,5010,4930,4447,42200
2010-11-16,5000,4875,5000,4845,4362,104200
2010-11-17,4755,4820,4950,4755,4312,37500
2010-11-18,4890,4875,4890,4795,4362,41400
2010-11-19,4890,4930,4930,4880,4411,33900
2010-11-22,4900,4955,4980,4900,4433,34200
2010-11-23,4955,4930,4985,4895,4411,40400
2010-11-24,4680,4790,4850,4680,4285,96300
2010-11-25,4825,4815,4840,4780,4308,42100
2010-11-26,4840,4780,4840,4750,4277,39400
2010-11-29,4775,4775,4820,4750,4272,56400
2010-11-30,4810,4795,4845,4735,4290,55500
2010-12-01,4770,4840,4845,4760,4330,21000
2010-12-02,4870,4860,4900,4830,4348,26300
2010-12-03,4890,4790,4950,4700,4285,77700
2010-12-06,4840,4810,4855,4770,4303,35700
2010-12-07,4820,4830,4910,4800,4321,66300
2010-12-08,4800,4850,4860,4800,4339,37900
2010-12-09,4880,5060,5090,4850,4527,128900
2010-12-10,5030,5020,5100,4965,4491,63000
2010-12-13,5030,5080,5100,5000,4545,36400
2010-12-14,5100,5120,5160,5030,4581,66500
2010-12-15,5140,5100,5150,5050,4563,16700
2010-12-16,5100,5100,5120,5010,4563,46200
2010-12-17,5100,5100,5180,5050,4563,48000
2010-12-20,5020,4985,5070,4945,4460,61100
2010-12-21,5080,5070,5100,5000,4536,53500
2010-12-22,5100,4990,5140,4990,4464,48500
2010-12-23,5030,5100,5160,5000,4563,77300
2010-12-24,5120,5070,5120,4990,4536,87700
2010-12-27,5080,5050,5120,5020,4518,49100
2010-12-28,5030,5110,5140,5030,4572,80600
2010-12-29,5150,5300,5330,5120,4836,179500
2010-12-30,5330,5290,5360,5200,4827,127500
2011-01-03,5320,5280,5370,5220,4818,78600
2011-01-04,5250,5300,5330,5230,4836,56700
2011-01-05,5300,5240,5350,5220,4782,78800
2011-01-06,5240,5110,5250,5070,4663,173200
2011-01-07,5110,5090,5150,5080,4645,36800
2011-01-10,5170,5030,5170,5030,4590,78700
2011-01-11,5200,5070,5200,5050,4627,42500
2011-01-12,5070,5040,5130,5030,4599,48800
